STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940313,75,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940314,80,64
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940315,78,57
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940316,81,61
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940317,73,62
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940318,78,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940319,83,70
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940320,82,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940321,83,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940322,83,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940323,83,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940324,83,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940325,83,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940326,82,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940327,84,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940328,85,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940329,88,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940330,74,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940331,81,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940401,80,63
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940402,78,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940403,83,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940404,82,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940405,80,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940406,83,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940407,83,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940408,82,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940409,78,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940410,79,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940411,79,73
