STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061014,52,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061015,54,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061016,57,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061017,59,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061018,62,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061019,46,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061020,54,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061021,62,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061022,49,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061023,43,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061024,61,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061025,52,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061026,46,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061027,47,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061028,53,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061029,55,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061030,71,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061031,63,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061101,43,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061102,36,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061103,41,23
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061104,49,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061105,54,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061106,56,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061107,57,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061108,65,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061109,71,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061110,51,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061111,43,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061112,46,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061113,44,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061114,47,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061115,49,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061116,45,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061117,42,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061118,45,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061119,45,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061120,46,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061121,50,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061122,55,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061123,59,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061124,62,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061125,61,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061126,63,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061127,63,55
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061128,64,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061129,63,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061130,42,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061201,36,20
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061202,31,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061203,18,13
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061204,27,9
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061205,35,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061206,37,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061207,22,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061208,24,7
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061209,38,23
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061210,44,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061211,50,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061212,52,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061213,49,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061214,53,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061215,47,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061216,58,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061217,57,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061218,45,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061219,45,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061220,42,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061221,54,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061222,56,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061223,43,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061224,45,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061225,43,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061226,36,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061227,40,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061228,50,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061229,56,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061230,53,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20061231,59,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070101,46,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070102,44,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070103,50,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070104,50,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070105,53,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070106,45,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070107,42,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070108,41,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070109,36,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070110,37,21
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070111,49,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070112,52,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070113,37,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070114,37,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070115,36,24
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070116,27,16
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070117,24,13
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070118,34,24
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070119,30,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070120,31,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070121,33,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070122,34,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070123,30,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070124,30,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070125,28,19
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070126,44,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070127,35,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070128,24,8
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070129,25,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070130,18,8
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070131,20,4
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070201,26,13
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070202,13,8
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070203,12,-5
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070204,4,-5
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070205,7,-9
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070206,10,-4
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070207,12,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070208,12,-3
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070209,19,2
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070210,14,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070211,27,7
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070212,31,25
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070213,27,19
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070214,22,8
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070215,15,3
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070216,19,-4
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070217,27,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070218,24,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070219,43,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070220,47,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070221,48,24
