STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990303,59,36
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990304,73,32
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990305,43,25
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990306,50,34
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990307,56,23
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990308,38,18
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990309,31,12
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990310,39,22
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990311,39,25
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990312,42,27
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990313,46,30
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990314,48,34
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990315,40,32
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990316,48,31
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990317,59,34
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990318,78,36
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990319,74,43
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990320,55,27
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990321,56,36
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990322,47,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990323,64,27
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990324,58,39
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990325,62,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990326,57,31
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990327,53,34
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990328,52,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990329,60,39
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990330,70,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990331,69,33
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990401,72,54
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990402,63,54
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990403,74,48
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990404,74,49
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990405,84,56
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990406,60,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990407,68,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990408,76,44
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990409,88,55
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990410,71,45
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990411,64,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990412,50,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990413,58,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990414,64,42
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990415,72,42
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990416,62,44
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990417,71,39
