STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750725,82,61
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750726,83,60
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750727,87,58
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750728,87,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750729,87,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750730,90,69
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750731,88,69
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750801,86,71
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750802,84,72
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750803,79,72
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750804,85,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750805,88,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750806,78,62
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750807,77,56
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750808,83,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750809,86,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750810,86,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750811,87,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750812,89,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750813,88,71
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750814,84,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750815,84,69
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750816,81,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750817,85,66
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750818,85,65
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750819,86,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750820,88,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750821,89,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750822,90,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750823,91,70
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750824,90,73
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750825,90,69
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750826,82,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750827,87,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750828,88,67
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750829,87,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750830,79,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750831,71,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750901,82,60
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750902,88,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750903,90,68
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750904,84,63
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750905,85,64
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750906,77,55
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750907,80,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750908,83,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750909,78,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750910,85,56
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750911,72,61
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750912,67,43
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750913,66,39
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750914,68,40
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750915,72,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750916,66,60
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750917,74,61
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750918,72,60
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750919,69,56
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750920,69,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750921,63,47
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750922,58,46
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750923,64,45
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750924,62,50
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750925,54,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750926,60,51
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750927,70,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750928,72,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750929,69,46
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19750930,73,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751001,66,43
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751002,58,36
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751003,66,33
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751004,72,37
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751005,73,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751006,78,54
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751007,79,47
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751008,62,56
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751009,75,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751010,77,50
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751011,71,44
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751012,75,43
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751013,86,52
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751014,84,57
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751015,75,48
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751016,62,40
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751017,54,44
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751018,45,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751019,49,44
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751020,65,42
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751021,79,46
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751022,77,56
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751023,74,49
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751024,79,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751025,69,41
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751026,56,36
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751027,65,33
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751028,65,43
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751029,55,38
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751030,50,31
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751031,62,30
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751101,64,43
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751102,72,53
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751103,64,54
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751104,76,54
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751105,76,52
GHCND:USW00093819,INDIANAPOLIS INTERNATIONAL AIRPORT IN US,19751106,77,53
